Arcd ,Prvn,Pftn,Pst,Pstcd,Pstrm,Name,Hash_Key,Term,Offcd ,Gender ,Eth ,Bthp,Bthd,Jnpdt
区域代码,省级名称,地市级名称,职位,职位代码,职位备注,官员姓名,搜索键,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间
510100,四川省,成都市,市委书记,5,,吴希海,dce8db03c50f44d41ce89fc98a6cc8aa8c380ee2,1983.05-1993.05,0000015457,,,,,
510100,四川省,成都市,市委书记,5,,黄寅逵,3c5c8f34d4d62c57089a1d5c7d78bfcd0a069179,1993.05-1997.12,0000001877,男,汉族,上海崇明,1940.08,1977.04
510100,四川省,成都市,市委书记,5,,陶武先,d8bf960f9e7d6d732e610c91cde022e594044587,1997.12-2000.12,0000014328,男,汉族,四川射洪,1948.08,1973.09
510100,四川省,成都市,市委书记,5,,王荣轩,9bac6b3f9655e049a86c25a53fd0753ef51ebccc,2001.01-2003.06,0000004731,男,汉族,河北丰润,1944.07,1975.02
510100,四川省,成都市,市委书记,5,,李春城,c8dd1090fd3854d01658ccbd1d8dee345b0afa78,2003.06-2011.11,0000002274,男,汉族,辽宁海城,1956.04,1978.02
510100,四川省,成都市,市委书记,5,,黄新初,f0e60f201a3c4cc8dd8f234b3180d6747a9ee328,2011.11-至今,0000001862,男,汉族,湖北孝感,1957.10,1984.10
510300,四川省,自贡市,市长,6,,甘绩丕,5133974bd40044c317e35bd371f5f009298f9fc9,1949.05-1949.12,0000009611,,,,,
510300,四川省,自贡市,市长,6,,王维纲,9390279fe75fc55be96755a64530ff37c9657690,1949.12-1950.07,0000004805,,,河北省磁县辛庄营乡王庄,1903.00,
510300,四川省,自贡市,市长,6,,张奇,50e4cbe437f39cfe3e11d92cfe59314b67005292,1950.07-1966.05,0000017155,,,河南宜阳,1904.00,
510300,四川省,自贡市,市长,6,,王仲英,2fc7b003e793b78735e7a7baba77caff5ad8d93b,1980.04-1981.12,0000015158,男,汉族,,,
510300,四川省,自贡市,市长,6,,隋德美,fde0e57ea758a1553acd95a3e75078b10ffd4b02,1981.12-1983.05,0000014008,,,,,
510300,四川省,自贡市,市长,6,,刁金祥,0c4c434096759595e49e1da3660102e63a18b14c,1983.05-1987.02,0000000839,,,山东聊城,1935.11,1958.12
510300,四川省,自贡市,市长,6,,陆强,58812789b522b0f59d7bbb7be7f2ec9d9e8968cc,1987.02-1993.04,0000012640,,,,,
510300,四川省,自贡市,市长,6,,陶晞晦,d7dadb255dfe286ed1df379fe8bc34dbfb1b3a1c,1993.04-1995.02,0000005751,男,汉族,四川盐亭,1945.04,1979.02
510300,四川省,自贡市,市长,6,,王东洲,a97b188b46fa28577864a9ace6105ed0f86bf00d,1995.03-1997.06,0000005911,,,大连市,1949.11,
510300,四川省,自贡市,市长,6,,刘佑林,caff8d44080742204ab055889f8ae6f7682c6298,1997.06-2001.02,0000012442,男,,,,
510300,四川省,自贡市,市长,6,,罗林书,b4e07f5dc21506ad50cbde8d61dee89021b6c2b0,2001.02-2005.04,0000012724,男,汉族,四川威远,1949.11,1973.05
510300,四川省,自贡市,市长,6,代,王海林,2551e43cb538f6beddc576bbebdf61171161e665,2005.04-2006.02,0000005958,男,汉族,山西静乐,1955.03,1979.03
510300,四川省,自贡市,市长,6,,王海林,2551e43cb538f6beddc576bbebdf61171161e665,2006.02-2008.05,0000005958,男,汉族,山西静乐,1955.03,1979.03
510300,四川省,自贡市,市长,6,代,雷洪金,f1fe392f3d3822a2561118a325b8cbebd3ea4849,2008.06-2008.08,0000002210,男,汉族,四川简阳,1959.09,1985.07
510300,四川省,自贡市,市长,6,,雷洪金,f1fe392f3d3822a2561118a325b8cbebd3ea4849,2008.08-2011.08,0000002210,男,汉族,四川简阳,1959.09,1985.07
510300,四川省,自贡市,市长,6,代,彭琳,ca1b06c2767ae21c49402c8de9e93fde09e628f7,2011.08-2012.01,0000004094,男,汉族,重庆,1963.06,1986.02
510300,四川省,自贡市,市长,6,,彭琳,ca1b06c2767ae21c49402c8de9e93fde09e628f7,2012.01-2013.02,0000004094,男,汉族,重庆,1963.06,1986.02
510300,四川省,自贡市,市长,6,代,刘永湘,59ba28fd3abab953767c60519bd3450417d12fa0,2013.02-2013.04,0000003432,男,汉族,四川省什邡市,1962.06,
510300,四川省,自贡市,市长,6,,刘永湘,59ba28fd3abab953767c60519bd3450417d12fa0,2013.04-至今,0000003432,男,汉族,四川省什邡市,1962.06,
510300,四川省,自贡市,市长,6,,顾金池,9c90e9510ab69995fd33f5a9e22f427a3f776985,文革期间革委会,0000001297,,汉族,河北雄县,1932.02,1949.10
510300,四川省,自贡市,市委书记,5,,王维纲,9390279fe75fc55be96755a64530ff37c9657690,1949.12-1950.03,0000004805,,,河北省磁县辛庄营乡王庄,1903.00,
510300,四川省,自贡市,市委书记,5,,杨寿山,956bd4028f6448039eb5b80b393274dd372e2c4d,1950.04-1952.11,0000016303,,,河北巨鹿,,1937.00
510300,四川省,自贡市,市委书记,5,,牟海秀,8db25b9beb73de5b18a208bb87b19221479dc4d6,1952.11-1956.10,0000003959,,,景县王谦寺乡牟家榆林村,,
510300,四川省,自贡市,市委书记,5,,李唐基,99e1c8554b3efd985a60a3cf94a4c01f67879a99,1956.10-1958.07,0000002626,,,,,
510300,四川省,自贡市,市委书记,5,,牟海秀,8db25b9beb73de5b18a208bb87b19221479dc4d6,1958.07-1960.01,0000003959,,,景县王谦寺乡牟家榆林村,,
510300,四川省,自贡市,市委书记,5,,李唐基,99e1c8554b3efd985a60a3cf94a4c01f67879a99,1960.02-1966.05,0000002626,,,,,
510300,四川省,自贡市,市委书记,5,,李宗白,0986e85b11c772229b95a026d0c0edb841f52d4c,1968.03-1970.03,0000011777,,,,,
510300,四川省,自贡市,市委书记,5,,杜金宝,311a9e6c6fcb51734a94be4a4abf47e9a64690dc,1970.03-1971.05,0000009303,,,,,
510300,四川省,自贡市,市委书记,5,,丛笑难,c0bc1a271d5453e312dd5051eec28ae257875763,1971.06-1974.02,0000008967,,,,,
510300,四川省,自贡市,市委书记,5,代,叶兆麒,89824fcd33ba45f019b74e587b645dab8920d7c6,1974.02-1977.05,0000016512,,,四川省荣昌县,1919.05,
510300,四川省,自贡市,市委书记,5,,王效才,184636dc7b8292eeafbbd3d7ebe80e23a51cba7f,1977.05-1985.05,0000014973,,汉族,,,
510300,四川省,自贡市,市委书记,5,,宋宝瑞,e685ad7a7cc62e58690b5ed2ac5af8320acbef32,1985.05-1987.02,0000004447,,,,1937.12,
510300,四川省,自贡市,市委书记,5,,罗良仰,0ebc3f5c4d0122a3c4ad7a28d0e989f6462f0bbe,1987.02-1991.01,0000012723,男,汉族,江西省泰和县,1943.09,1965.11
510300,四川省,自贡市,市委书记,5,,刘永顺,e394daf79af4a572b8a84e8a33de315ac68c59ef,1991.01-1995.02,0000012433,,,,,
510300,四川省,自贡市,市委书记,5,,陶晞晦,d7dadb255dfe286ed1df379fe8bc34dbfb1b3a1c,1995.02-1997.06,0000005751,男,汉族,四川盐亭,1945.04,1979.02
510300,四川省,自贡市,市委书记,5,,王东洲,a97b188b46fa28577864a9ace6105ed0f86bf00d,1997.06-1999.11,0000005911,,,大连市,1949.11,
510300,四川省,自贡市,市委书记,5,,唐坚,480452c2959483e37bba0fab5ba0fc0835e14bbb,1999.11-2006.03,0000005713,男,汉族,山东莱州,1957.05,1978.06
510300,四川省,自贡市,市委书记,5,,刘捷,e6b7e357848f56b0265d8808d1778855932d216f,2006.03-2008.01,0000003237,男,汉族,四川兴文,1957.02,1992.10
510300,四川省,自贡市,市委书记,5,,王海林,2551e43cb538f6beddc576bbebdf61171161e665,2008.05-2011.03,0000005958,男,汉族,山西静乐,1955.03,1979.03
510300,四川省,自贡市,市委书记,5,,雷洪金,f1fe392f3d3822a2561118a325b8cbebd3ea4849,2011.08-至今,0000002210,男,汉族,四川简阳,1959.09,1985.07
510400,四川省,攀枝花市,市长,6,,徐驰,b875e15caf38f5f6c70de385191a5966c7472071,1965.03-1966.03,0000006411,,,山东省沂水县,1913.10,1938.00
510400,四川省,攀枝花市,市长,6,,李非平,caf073249db0a057b1cedd98a0d2bdf93ee874e3,1966.03-1967.01,0000011239,,,,,
510400,四川省,攀枝花市,市长,6,,徐驰,b875e15caf38f5f6c70de385191a5966c7472071,1968.03-1969.,0000006411,,,山东省沂水县,1913.10,1938.00
510400,四川省,攀枝花市,市长,6,,顾秀,b6881204cc40affc0f472b182951d0339e753585,1970.03-1974.01,0000001302,,,,,
510400,四川省,攀枝花市,市长,6,,安以文,9d4bcbf821692938f822dde38a9e552f1b170c75,1974.01-1974.04,0000008099,,,,,
510400,四川省,攀枝花市,市长,6,,廖井丹,120b5d7c4931b2b10c3eb6b6002e7b3ea32248ef,1974.04-1977.11,0000002955,,,四川长寿,1914.11,1937.05
510400,四川省,攀枝花市,市长,6,,白良玉,d3f3744576dcc7cf07e451dd576e1e51dc54f499,1977.11-1978.01,0000008130,,,,,
510400,四川省,攀枝花市,市长,6,,杨超,82e2c6a5dfc30a3eb2ed6014087be2682b22d8d4,1978.01-1978.12,0000006666,,,,,
510400,四川省,攀枝花市,市长,6,,李超,69dc9099bc5af0ad07595432603d2bb6bf57bff2,1978.12-1980.01,0000002259,,,,,
510400,四川省,攀枝花市,市长,6,,王志民,675ac919aa2b11e9a93998a215520a6ea90c1d8a,1981.04-1985.04,0000015136,,,,,
510400,四川省,攀枝花市,市长,6,,李腊望,b4840edda3612cc79fc29125aad242a31f0e055f,1985.04-1990.02,0000011408,,,,,
510400,四川省,攀枝花市,市长,6,,孙本先,f4c71540878dc089990eb38941d007781c9fcd8b,1990.02-1992.01,0000005529,,,,,
510400,四川省,攀枝花市,市长,6,,秦万祥,9ef6caf69b07aebeb63ff2bef189b3151e17637f,1992.01-1997.11,0000004195,,,,,
510400,四川省,攀枝花市,市长,6,,吴登昌,7d4d12f0835db07a30f4ef77a9379d2a86b29d90,1997.11-1998.04,0000006080,男,汉族,辽宁海城,1951.09,1972.12
510400,四川省,攀枝花市,市长,6,,吴登昌,7d4d12f0835db07a30f4ef77a9379d2a86b29d90,1998.04-1999.10,0000006080,男,汉族,辽宁海城,1951.09,1972.12
510400,四川省,攀枝花市,市长,6,代,张成明,b942ebd11f19907f91f13d252598dba0919fa55e,1999.10-2000.02,0000007224,男,汉族,四川宣汉,1951.03,
510400,四川省,攀枝花市,市长,6,,张成明,b942ebd11f19907f91f13d252598dba0919fa55e,2000.02-2002.01,0000007224,男,汉族,四川宣汉,1951.03,
510400,四川省,攀枝花市,市长,6,代,秦宜智,2f013b3d70262803310cecd060060e128055f4f2,2001.12-2002.03,0000004198,男,汉族,河南新乡,1965.12,1985.01
510400,四川省,攀枝花市,市长,6,,秦宜智,2f013b3d70262803310cecd060060e128055f4f2,2002.03-2004.01,0000004198,男,汉族,河南新乡,1965.12,1985.01
510400,四川省,攀枝花市,市长,6,代,赵爱明,4732bb714cbe30ef7fbae9a6654244c21b6ce8c9,2004.01-2004.02,0000007842,女,汉族,河南安阳,1961.10,1985.07
510400,四川省,攀枝花市,市长,6,,赵爱明,4732bb714cbe30ef7fbae9a6654244c21b6ce8c9,2004.02-2005.01,0000007842,女,汉族,河南安阳,1961.10,1985.07
510400,四川省,攀枝花市,市长,6,代,刘晓华,1128270e71d7c3818831d0198a9463c54d093cc0,2007.01-2007.02,0000003386,男,汉族,,1959.10,1986.03
510400,四川省,攀枝花市,市长,6,,刘晓华,1128270e71d7c3818831d0198a9463c54d093cc0,2007.02-2011.04,0000003386,男,汉族,,1959.10,1986.03
510400,四川省,攀枝花市,市长,6,代,张剡,099769eaabd2ea61f254353e447efe855bb92ee6,2011.04-2011.07,0000007732,男,汉族,四川德阳,1962.07,1987.07
510400,四川省,攀枝花市,市长,6,,张剡,099769eaabd2ea61f254353e447efe855bb92ee6,2011.07-2015.07,0000007732,男,汉族,四川德阳,1962.07,1987.07
510400,四川省,攀枝花市,市长,6,代,杨自力,7b42d1971154fb6e39b3ea95af306f38c40f4175,2015.07-2015.08,0000006926,男,汉族,四川自贡,1963.08,1991.05
510400,四川省,攀枝花市,市长,6,,杨自力,7b42d1971154fb6e39b3ea95af306f38c40f4175,2015.08-至今,0000006926,男,汉族,四川自贡,1963.08,1991.05
510400,四川省,攀枝花市,市委书记,5,,徐驰,b875e15caf38f5f6c70de385191a5966c7472071,1965.02-1969.,0000006411,,,山东省沂水县,1913.10,1938.00
510400,四川省,攀枝花市,市委书记,5,,顾秀,b6881204cc40affc0f472b182951d0339e753585,1970.03-1974.01,0000001302,,,,,
510400,四川省,攀枝花市,市委书记,5,,廖井丹,120b5d7c4931b2b10c3eb6b6002e7b3ea32248ef,1974.07-1977.11,0000002955,,,四川长寿,1914.11,1937.05
510400,四川省,攀枝花市,市委书记,5,,杨超,82e2c6a5dfc30a3eb2ed6014087be2682b22d8d4,1978.01-1978.11,0000006666,,,,,
510400,四川省,攀枝花市,市委书记,5,,李超,69dc9099bc5af0ad07595432603d2bb6bf57bff2,1978.11-1980.01,0000002259,,,,,
510400,四川省,攀枝花市,市委书记,5,,翟自强,fad4b0182c1363b060ad25b6feca7515367e8a55,1980.01-1983.07,0000016849,,,,,
510400,四川省,攀枝花市,市委书记,5,,韩国宾,b899a0d064452b39e6de5251db94ccda541c4747,1983.07-1992.01,0000010008,男,,,,
510400,四川省,攀枝花市,市委书记,5,,孙本先,f4c71540878dc089990eb38941d007781c9fcd8b,1992.01-1998.04,0000005529,,,,,
510400,四川省,攀枝花市,市委书记,5,,秦万祥,9ef6caf69b07aebeb63ff2bef189b3151e17637f,1998.04-2001.12,0000004195,,,,,
510400,四川省,攀枝花市,市委书记,5,,张成明,b942ebd11f19907f91f13d252598dba0919fa55e,2001.12-2005.01,0000007224,男,汉族,四川宣汉,1951.03,
510400,四川省,攀枝花市,市委书记,5,,赵爱明,4732bb714cbe30ef7fbae9a6654244c21b6ce8c9,2005.01-2011.12,0000007842,女,汉族,河南安阳,1961.10,1985.07
510400,四川省,攀枝花市,市委书记,5,,刘成鸣,4259027d1757339a0cd789933e790373bc26be98,2011.12-2015.06,0000003103,男,汉族,四川广汉,1963.02,1985.04
510400,四川省,攀枝花市,市委书记,5,,张剡,099769eaabd2ea61f254353e447efe855bb92ee6,2015.06-至今,0000007732,男,汉族,四川德阳,1962.07,1987.07
510500,四川省,泸州市,市长,6,,刘育仁,bb67113683506a44f0396fcd1b6e2fbafde36755,1983.08-1988.09,0000003450,,,,,
510500,四川省,泸州市,市长,6,代,曹锡森,dc4088baf4132ad9ab3e1e5a8dda70b7d82daee7,1988.09-1989.04,0000000178,,,天津,,
510500,四川省,泸州市,市长,6,,曹锡森,dc4088baf4132ad9ab3e1e5a8dda70b7d82daee7,1989.04-1993.04,0000000178,,,天津,,
510500,四川省,泸州市,市长,6,,先开金,ca938ff8527f8b30784eaf6dca84003d9562d860,1993.04-2001.01,0000015603,,,,,
510500,四川省,泸州市,市长,6,代,肖天任,f944610a55315cbc417ae88943909b01c74f9a07,2001.01-2001.03,0000006297,,,四川江安,1953.05,1984.10
510500,四川省,泸州市,市长,6,,肖天任,f944610a55315cbc417ae88943909b01c74f9a07,2001.03-2005.08,0000006297,,,四川江安,1953.05,1984.10
510500,四川省,泸州市,市长,6,代,朱以庄,3f91c3e23e753f7e0a1c52a4b61092f986728e5d,2005.08-2006.03,0000005401,男,汉族,四川南江,1955.10,1987.04
510500,四川省,泸州市,市长,6,,朱以庄,3f91c3e23e753f7e0a1c52a4b61092f986728e5d,2006.03-2008.05,0000005401,男,汉族,四川南江,1955.10,1987.04
510500,四川省,泸州市,市长,6,代,刘国强,4613d3cc040203662e95ebc2ecc67aa9f0808983,2008.05-2008.07,0000003165,,,河南夏邑,1957.08,
510500,四川省,泸州市,市长,6,,刘国强,4613d3cc040203662e95ebc2ecc67aa9f0808983,2008.07-2011.11,0000003165,,,河南夏邑,1957.08,
510500,四川省,泸州市,市长,6,,刘强,9022454d11137027af55868e06cbae6e453597cc,2011.11-至今,0000003301,,,四川井研,1965.08,1985.04
510500,四川省,泸州市,市委书记,5,,曹锡森,dc4088baf4132ad9ab3e1e5a8dda70b7d82daee7,1983.01-1985.08,0000000178,,,天津,,
510500,四川省,泸州市,市委书记,5,,路森令,583120ba83c0d7b9719a04422390885837e3a398,1985.08-1988.09,0000012676,,,,,
510500,四川省,泸州市,市委书记,5,,刘育仁,bb67113683506a44f0396fcd1b6e2fbafde36755,1988.09-1994.03,0000003450,,,,,
510500,四川省,泸州市,市委书记,5,,杨运洪,57e448db8c9592b948b5d35272ea67fae3dcf34e,1994.03-2000.08,0000016397,,,,,
510500,四川省,泸州市,市委书记,5,,李春城,c8dd1090fd3854d01658ccbd1d8dee345b0afa78,2000.08-2001.01,0000002274,男,汉族,辽宁海城,1956.04,1978.02
510500,四川省,泸州市,市委书记,5,,徐波,739f618d0569ccf81eee5bc3545a70076ca0563b,2001.01-2006.06,0000015817,,,湖南益阳,1954.09,1981.10
510500,四川省,泸州市,市委书记,5,,袁本朴,1633ad4e6316c76d203dd7904687d05eba563c3d,2006.06-2008.06,0000007104,男,土家族,重庆,1954.12,1982.11
510500,四川省,泸州市,市委书记,5,,朱以庄,3f91c3e23e753f7e0a1c52a4b61092f986728e5d,2008.06-2011.08,0000005401,男,汉族,四川南江,1955.10,1987.04
510500,四川省,泸州市,市委书记,5,,刘国强,4613d3cc040203662e95ebc2ecc67aa9f0808983,2011.08-2013.02,0000003165,,,河南夏邑,1957.08,
510500,四川省,泸州市,市委书记,5,,蒋辅义,b2b1fc662d253400fc06a3e1c8aff3ed1873ede7,2013.02-至今,0000002057,男,汉族,四川营山,1958.09,1981.12
510600,四川省,德阳市,市长,6,,吴勉坚,8dfdd7a1ccb739c98694669c1202bdfe7e93e4c2,,0000006132,男,,阳新兴国镇,1952.07,
510600,四川省,德阳市,市长,6,,严如高,3c0f713aef0fc9c3105727a5ee1297cc4742572e,,0000016066,,,,,
510600,四川省,德阳市,市长,6,,张寿昌,9933c29a977255e82b1a3283351d61d3660d4126,,0000017232,,,,,
510600,四川省,德阳市,市长,6,,方小方,7d6aad96d8cc6ba9bd2fda6d1fb44a9b568a4dab,2002.03-2006.11,0000001049,男,汉族,四川成都,1951.12,1984.08
510600,四川省,德阳市,市长,6,代,冷刚,44df9018d3c3e4ac9ad686c7088d5304b08d49f1,2006.11-2007.01,0000002217,男,汉族,四川简阳,1956.01,1979.10
510600,四川省,德阳市,市长,6,,冷刚,44df9018d3c3e4ac9ad686c7088d5304b08d49f1,2007.01-2008.05,0000002217,男,汉族,四川简阳,1956.01,1979.10
510600,四川省,德阳市,市长,6,代,陈新有,fb99c6d7309c1ea5440f5214b20279f159eb9f7b,2008.05-2009.01,0000000564,男,汉族,陕西渭南,1961.10,1985.07
510600,四川省,德阳市,市长,6,,陈新有,fb99c6d7309c1ea5440f5214b20279f159eb9f7b,2009.01-2015.04,0000000564,男,汉族,陕西渭南,1961.10,1985.07
510600,四川省,德阳市,市长,6,,赵辉,6f95028ba7011d73c04d7116cebdeb14cd5d62c5,2015.04-2015.07,0000007887,男,汉族,四川通江,1965.07,1985.06
510600,四川省,德阳市,市长,6,,赵辉,6f95028ba7011d73c04d7116cebdeb14cd5d62c5,2015.07-至今,0000007887,男,汉族,四川通江,1965.07,1985.06
510600,四川省,德阳市,市委书记,5,,张仁根,e116ab35da2e290719d03dea72ff634355db8a73,1983.-1988.,0000017183,,,,,
510600,四川省,德阳市,市委书记,5,,李永寿,572a8b23d052603eb64ecfe2989139b47341177b,1988.-1995.,0000011694,男,汉族,云南富民,1962.05,1983.04
510600,四川省,德阳市,市委书记,5,,亓九才,e062dcf9ba28b48fc99d68c0632fc2e56b21ce8f,1996.01-2001.01,0000013401,,,,,1966.03
510600,四川省,德阳市,市委书记,5,,李成云,ae724ce288253dd6ebd24b6579ae10528588ecc2,2001.01-2006.06,0000011187,男,汉族,四川广安,1955.05,1975.12
510600,四川省,德阳市,市委书记,5,,方小方,7d6aad96d8cc6ba9bd2fda6d1fb44a9b568a4dab,2006.06-2011.02,0000001049,男,汉族,四川成都,1951.12,1984.08
510600,四川省,德阳市,市委书记,5,,李向志,48d028fe5b6675affec3b781443278aeb9ba5f0e,2011.02-2015.06,0000002691,男,汉族,重庆,1956.10,1984.10
510600,四川省,德阳市,市委书记,5,,李向志,48d028fe5b6675affec3b781443278aeb9ba5f0e,2011.03-2015.06,0000002691,男,汉族,重庆,1956.10,1984.10
510600,四川省,德阳市,市委书记,5,,蒲波,18c572bd39887fa4bbd4d54543fbdaa7a5a12610,2015.06-至今,0000004120,男,汉族,四川南充,1963.11,1990.01
510700,四川省,绵阳市,市长,6,,王金城,a92f9b22017a4fce1b3aad6dd1e512518d60deac,1985.04-1991.,0000014699,,,山东宁津,1936.07,
510700,四川省,绵阳市,市长,6,,冯崇泰,a17b6edd8dbc557da8df907c7a8f42b6f60eea03,"1991.04-
								1995.04",0000001073,男,汉族,安徽五河,1942.11,1965.07
510700,四川省,绵阳市,市长,6,,杨海清,6af77ea0f3f7fbb8698b3771acb901a5721a4ac5,1995.04-1998.02,0000006717,,,,,
510700,四川省,绵阳市,市长,6,,黄学玖,ad0972e3dfffb42f144eca82e78291802029cdff,1998.04-2004.02,0000001869,男,汉族,四川省蓬溪县,1949.02,1973.07
510700,四川省,绵阳市,市长,6,,蒋仁富,2385c1bf41eae4994698bbea564a05b916aca3fa,2004.04-2005.07,0000002068,男,汉族,四川盐亭,1953.11,1975.11
510700,四川省,绵阳市,市长,6,代,唐利民,95c9f0514193f197a35c6d92799d708cf4d7dd10,2005.08-2005.08,0000005717,男,,重庆市,1958.11,
510700,四川省,绵阳市,市长,6,,唐利民,95c9f0514193f197a35c6d92799d708cf4d7dd10,2005.08-2008.04,0000005717,男,,重庆市,1958.11,
510700,四川省,绵阳市,市长,6,代,曾万明,d01760a347c0a8227811e219923a7da505a0f092,2008.05-2009.05,0000000213,男,汉族,四川成都,1964.01,1987.12
510700,四川省,绵阳市,市长,6,,曾万明,d01760a347c0a8227811e219923a7da505a0f092,2009.05-2011.12,0000000213,男,汉族,四川成都,1964.01,1987.12
510700,四川省,绵阳市,市长,6,,林书成,fa59cec6fc458f24729a14ee444fcd12087fea93,2012.04-2015.03,0000003034,男,汉族,甘肃武山,1962.11,1985.01
510700,四川省,绵阳市,市长,6,代,刘超,9983e08f412d4c7c044fc7d7a7e9f588dfc4e271,2015.03-2015.07,0000003096,男,汉族,辽宁阜新,1971.11,1990.12
510700,四川省,绵阳市,市长,6,,刘超,9983e08f412d4c7c044fc7d7a7e9f588dfc4e271,2015.07-至今,0000003096,男,汉族,辽宁阜新,1971.11,1990.12
510700,四川省,绵阳市,市委书记,5,,赵文定,57aa924460082d2161b3c75dd1350585f61a635b,1985.04-1990.,0000017629,男,汉族,四川省西充县,1931.05,1952.05
510700,四川省,绵阳市,市委书记,5,,周裕德,e3a1e779cc47a399267a9dddd64edfb6523179bc,1990.-1995.04,0000005346,男,汉族,四川省遂宁,1934.03,1948.11
510700,四川省,绵阳市,市委书记,5,,冯崇泰,a17b6edd8dbc557da8df907c7a8f42b6f60eea03,1995.04-1998.02,0000001073,男,汉族,安徽五河,1942.11,1965.07
510700,四川省,绵阳市,市委书记,5,,杨海清,6af77ea0f3f7fbb8698b3771acb901a5721a4ac5,1998.02-2004.02,0000006717,,,,,
510700,四川省,绵阳市,市委书记,5,,黄学玖,ad0972e3dfffb42f144eca82e78291802029cdff,2004.02-2004.12,0000001869,男,汉族,四川省蓬溪县,1949.02,1973.07
510700,四川省,绵阳市,市委书记,5,,谭力,97f79f49c022524576f7666a8b1fa3e8e0171402,2004.12-2009.03,0000005671,男,汉族,重庆市,1955.10,1987.06
510700,四川省,绵阳市,市委书记,5,,吴靖平,336f40395e48e84454ce0da73ed78336a3121dd2,2009.03-2012.05,0000018330,男,汉族,安徽巢县,1963.08,1984.05
510700,四川省,绵阳市,市委书记,5,,罗强,9153ffc0581371180f6b617ce137c0f00525ba8c,2012.05								-2015.06,0000003664,男,汉族,重庆市,1963.10,1985.03
510700,四川省,绵阳市,市委书记,5,,彭宇行,7bbdc9071b28dd938041d40c44a72ce4aec82c9d,2015.06-至今,0000004113,男,汉族,四川乐山,1962.11,1995.06
510800,四川省,广元市,市长,6,,郝振贤,9117e99d0c9c000f0f1a843c95e8dbb46d8584f5,1985.05-1992.12,0000001490,,汉族,,1937.10,1954.08
510800,四川省,广元市,市长,6,,王金祥,48b3a30330e5c687b7d5b787af70535a91cbc342,1992.12-1995.02,0000014705,,,江苏宜兴,1947.04,
510800,四川省,广元市,市长,6,代,彭渝,5490595bdb462f89eea087206f3d956274bb79a0,1995.02-1996.02,0000004112,男,汉族,重庆,1954.07,1975.12
510800,四川省,广元市,市长,6,代,朱天开,04d61fd01737b75036436edc71cc726f8881c05a,1996.02-1999.10,0000018118,,,,,
510800,四川省,广元市,市长,6,代,陈宝根,7ea62df21c537326965f0ae56f38f1715d1138c3,1999.10-2000.01,0000000255,男,汉族,甘肃临夏,1953.07,1974.06
510800,四川省,广元市,市长,6,,陈宝根,7ea62df21c537326965f0ae56f38f1715d1138c3,2000.01-2002.02,0000000255,男,汉族,甘肃临夏,1953.07,1974.06
510800,四川省,广元市,市长,6,,田维钊,ebc98bd811e80a8cba8d09305f9b56ed54b8fbca,2002.03-2005.01,0000014370,,土家族,重庆酉阳,1952.04,
510800,四川省,广元市,市长,6,,侍俊,173eaf4b9921afa4b577bc03e286c43e21d1f6fa,2005.01-2005.04,0000004434,男,汉族,江苏盐城,1962.01,1980.09
510800,四川省,广元市,市长,6,,侍俊,173eaf4b9921afa4b577bc03e286c43e21d1f6fa,2005.04-2007.05,0000004434,男,汉族,江苏盐城,1962.01,1980.09
510800,四川省,广元市,市长,6,代,马华,91546fdd5872c366b7ff96105287a2e239ac01ed,2007.06-2007.12,0000003771,男,藏族,四川平武,1957.07,1976.07
510800,四川省,广元市,市长,6,,马华,91546fdd5872c366b7ff96105287a2e239ac01ed,2007.12-2012.10,0000003771,男,藏族,四川平武,1957.07,1976.07
510800,四川省,广元市,市长,6,代,王菲,5ad1d4a518093cd6d551426f940e1a7dc08a4481,2012.10-2012.12,0000005917,男,汉族,,1963.10,
510800,四川省,广元市,市长,6,,王菲,5ad1d4a518093cd6d551426f940e1a7dc08a4481,2012.12-至今,0000005917,男,,,,
510800,四川省,广元市,市委书记,5,,钟戡,60c4b7a7d8cce54460dcf7b8b43e39be2fededa0,1985.04-1990.04,0000017845,,,,,
510800,四川省,广元市,市委书记,5,,曾子益,ffd53e0aa36856b4445af5a3d7530ff9a09dc25e,1990.04-1992.12,0000008419,,,,,
510800,四川省,广元市,市委书记,5,,郝振贤,9117e99d0c9c000f0f1a843c95e8dbb46d8584f5,1992.12-1996.02,0000001490,,汉族,,1937.10,1954.08
510800,四川省,广元市,市委书记,5,,彭渝,5490595bdb462f89eea087206f3d956274bb79a0,1996.02-2002.12,0000004112,男,汉族,重庆,1954.07,1975.12
510800,四川省,广元市,市委书记,5,,王宗榜,e1f3666356beb28e261f7538385ba9a6522a5bf7,2002.12-2004.12,0000015169,男,汉族,四川旺苍,1952.04,
510800,四川省,广元市,市委书记,5,,高烽,abcfbc29851bcfcd8b456008bc51f358edac9b01,2004.12-2008.04,0000009636,男,汉族,四川汶川,1955.03,1978.10
510800,四川省,广元市,市委书记,5,,罗强,9153ffc0581371180f6b617ce137c0f00525ba8c,2008.04-2012.05,0000003664,男,汉族,重庆市,1963.10,1985.03
510800,四川省,广元市,市委书记,5,,马华,91546fdd5872c366b7ff96105287a2e239ac01ed,2012.07-至今,0000003771,男,,四川平武,1957.07,1976.07
