Arcd ,Prvn,Pftn,Cont,Pst,Pstcd,Pstrm,Name,Term,Offcd,Gender,Eth,Bthp,Bthd,Jnpdt ,,,
区域代码,省级名称,地市级名称,县级名称,职位,职位代码,职位备注,官员姓名,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间,,,
350824,福建省,龙岩市,武平县,县长,20,临时行动委员会主任,方仲泰,1949.05-1949.06,9471,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,临时行动委员会主任,刘大铭,1949.06-1949.07,12096,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,杨考锡,1949.10-1949.10,16243,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,临时行动委员会主任,谢抡瓒,1949.10-1949.10,6346,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,饶奕昌,1949.11-1950.08,4248,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,李庆京,1950.08-1952.05,2568,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,罗兰洲,1952.06-1952.12,3653,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,谢抡瓒,1952.12-1953.12,6346,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,黄惠容,1954.01-1954.10,10476,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,张奎,1954.10-1956.09,7481,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,赵其泰,1956.10-1957.12,7940,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,张奎,1958.01-1960.01,7481,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,刘桂荣,1960.02-1961.08,3159,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,张奎,1961.09-1964.07,7481,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,刘桂荣,1964.08-1968.05,3159,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,柳元树,1967.03-1975.05,3518,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,卫继福,1975.05-1976.10,5088,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,陈佳良,1978.03-1980.12,376,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,邱禄盛,1981.01-1983.11,13519,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,卢乃济,1983.11-1987.11,12589,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,曾克荣,1987.11-1990.06,204,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,王福胜,1990.06-1993.08,14588,,,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,郭健明,1993.08-1998.09,9895,男,汉族,福建龙岩,1955.08,1979.09,,,
350824,福建省,龙岩市,武平县,县长,20,,谢细忠,1998.09-,6355,男,汉族,福建龙岩,1956.02,1980.03,,,
350824,福建省,龙岩市,武平县,县长,20,,谢细忠,1998.09-2009.09,6355,男,汉族,福建龙岩,1956.02,1980.03,,,
350824,福建省,龙岩市,武平县,县长,20,代,王建生,2009.09-2010.02,4544,男,汉族,,,,,,
350824,福建省,龙岩市,武平县,县长,20,,王建生,2010.02-2011.06,4544,男,汉族,,,,,,
350824,福建省,龙岩市,武平县,县长,20,代,翁庆,2011.06-2011.12,6048,男,汉族,福建省龙岩市新罗区,1963.05,1982.04,,,
350824,福建省,龙岩市,武平县,县长,20,,翁庆,2011.12-2012.10,6048,男,汉族,福建省龙岩市新罗区,1963.05,1982.04,,,
350824,福建省,龙岩市,武平县,县长,20,,廖卓文,2012.12-至今,11919,男,汉族,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,饶奕昌,1949.10-1950.06,4248,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,陈仲平,1950.06-1951.09,624,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,李庆京,1952.06-1952.11,2568,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,罗兰洲,1952.11-1954.07,3653,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,李臻,1954.07-1955.10,2816,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,代,常起家,1955.11-1956.04,8443,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,刘敬伯,1956.04-1960.08,12210,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,崔成章,1960.09-1962.12,729,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,任延寿,1963.01-1966.09,4272,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,柳元树,1970.10-1975.05,3518,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,卫继福,1975.05-1977.11,5088,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,陈佳良,1977.11-1981.05,376,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,郑霖,1981.09-1983.09,5154,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,华福周,1983.09-1984.08,10408,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,黄荣芳,1984.08-1990.07,10543,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,曾克荣,1990.07-1993.07,204,,,,,,,,
350824,福建省,龙岩市,武平县,县委书记,19,,卢泉昌,1993.08-1997.03,12595,男,汉族,福建省永定县,1951.03,1969.06,,,
350824,福建省,龙岩市,武平县,县委书记,19,,严金静,1997.03-,6612,男,汉族,福建漳平,1962.08,1985.01,,,
350824,福建省,龙岩市,武平县,县委书记,19,,严金静,1997.03-2006.04,6612,男,汉族,福建漳平,1962.08,1985.01,,,
350824,福建省,龙岩市,武平县,县委书记,19,,陈盛仪,2006.04-2011.06,8684,男,汉族,福建省永定县,1958.11,1978.08,,,
350824,福建省,龙岩市,武平县,县委书记,19,,王建生,2011.06-至今,4544,男,汉族,,1969.12,,,,
350825,福建省,龙岩市,连城县,县长,20,,马力,1950.08-1952.12,3793,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,戴炳辉,1952.12-1954.01,9035,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,沈茂槐,1954.01-1954.12,4344,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,杨昌德,1955.01-1958.05,16142,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,鲁彬,1958.06-1959.07,3570,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,赵澄清,1959.07-1961.09,17514,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,李逸斌,1961.09-1963.12,11674,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,张玉存,1963.12-1965.09,17387,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,张志合,1968.09-1973.,7810,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,李振经,1973.-1975.08,2818,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,李桂荣,1975.08-1977.11,2347,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,邹尔均,1977.11-1980.03,5446,,,上海,1931.1,1952.08,,,
350825,福建省,龙岩市,连城县,县长,20,,吴光然,1980.03-1980.12,6092,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,吴尔铿,1980.12-1983.11,15339,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,连维雄,1988.01-1990.08,11797,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,李相生,1990.08-1996.01,2688,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,黄海英,1996.01-1997.05,1747,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,林勇,1997.05-1998.09,12032,,,,,,,,
350825,福建省,龙岩市,连城县,县长,20,,谢小建,1998.09-2002.02,6356,,,福建上杭,,,,,
350825,福建省,龙岩市,连城县,县长,20,,江国河,2002.02- ,1989,男,汉族,龙岩市永定县高头乡,1963.05,,,,
350825,福建省,龙岩市,连城县,县长,20,,江国河,2002.03-2011.05,1989,男,汉族,龙岩市永定县高头乡,1963.05,,,,
350825,福建省,龙岩市,连城县,县长,20,,林英健,2011.06-2013.12,3059,男,汉族,龙岩市,1964.11,1985.1,,,
350825,福建省,龙岩市,连城县,县长,20,代,蓝凯英,2013.12-2014.02,2194,女,汉族,福建省武平县,1978.1,1998.06,,,
350825,福建省,龙岩市,连城县,县长,20,,蓝凯英,2014.02-至今,2194,女,汉族,福建省武平县,1978.1,1998.06,,,
350825,福建省,龙岩市,连城县,县委书记,19,,罗铭,1950.01-1950.06,13823,男,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,刘户文,1950.07-1952.06,3188,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,何涤,1952.06-1953.11,10114,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,王兆辉,1953.11-1954.12,4984,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,沈茂槐,1954.12-1965.05,4344,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,季海,1965.05-1968.09,1940,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,张志合,1970.10-1974.04,7810,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,李振经,1974.04-1977.06,2818,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,李桂荣,1977.06-1977.10,2347,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,邹尔均,1977.10-1980.03,5446,,,上海,1931.1,1952.08,,,
350825,福建省,龙岩市,连城县,县委书记,19,,吴光然,1980.03-1983.08,6092,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,林洪金,1983.08-1987.04,11949,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,谢冠球,1987.04-1990.05,15711,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,林仁芳,1990.05-1994.06,11979,男,汉族,福建省上杭县,1950.11,1970.03,,,
350825,福建省,龙岩市,连城县,县委书记,19,,阙焕文,1994.06-1996.01,13559,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,李相生,1996.01-1997.05,2688,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,黄海英,1997.05-2002.01,1747,,,,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,谢小建,2002.01-,6356,,,福建上杭,,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,林志坤,2006.04-2011.06,12043,男,汉族,福建永定,1962.1,1983.06,,,
350825,福建省,龙岩市,连城县,县委书记,19,,江国河,2011.06-2013.05,1989,男,汉族,龙岩市永定县高头乡,1963.05,,,,
350825,福建省,龙岩市,连城县,县委书记,19,,林英健,2013.12-至今,3059,男,汉族,龙岩市,1964.11,1985.1,,,
350881,福建省,龙岩市,漳平市,市长,6,,陈建寿,1997.05-1998.09,395,男,汉族,永定县,1953.06,1974.08,,,
350881,福建省,龙岩市,漳平市,市长,6,代,刘远,1998.09-1999.01,3453,男,汉族,福建省长汀县,1963.03,1982.12,,,
350881,福建省,龙岩市,漳平市,市长,6,,刘远,1999.01-2009.06,3453,男,汉族,福建省长汀县,1963.03,1982.12,,,
350881,福建省,龙岩市,漳平市,市长,6,,赖招源,2009.06-2012.10,2187,男,汉族,永定县,1963.11,1987.09,,,
350881,福建省,龙岩市,漳平市,市长,6,代,蓝福元,2012.10-2012.12,2192,男,汉族,福建省武平县,1964.03,1985.12,,,
350881,福建省,龙岩市,漳平市,市长,6,,蓝福元,2012.12-至今,2192,男,汉族,福建省武平县,1964.03,1985.12,,,
350881,福建省,龙岩市,漳平市,市委书记,5,,刘远,2009.06-2011.06,3453,男,汉族,福建省长汀县,1963.03,1982.12,,,
350881,福建省,龙岩市,漳平市,市委书记,5,,邓菊芳,2011.06-2012.08,807,女,汉族,福建连城,1965.05,1993.03,,,
350881,福建省,龙岩市,漳平市,市委书记,5,,赖招源,2012.08-2015.09,8031,男,汉族,永定县,1963.11,1987.09,,,
350881,福建省,龙岩市,漳平市,市委书记,5,,陈论生,2015.09-至今,8639,男,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,杨杰,1949.09-1949.10,6751,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,黄垂明,1949.10-1951.01,1718,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,邓志坚,1951.01-1952.09,9150,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,王一民,1952.09-1955.09,15029,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,姬志立,1955.10-1956.08,1928,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,常博厚,1956.08-1957.10,8433,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,李德兴,1957.10-1959.02,11219,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,陈邦兴,1959.02-1961.12,253,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,王则文,1961.12-1962.08,15098,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,陈邦兴,1962.08-1964.09,253,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,张荣保,1964.09-1968.10,17190,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,刘维哲,1968.10-1969.05,3361,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,鲁亦明,1969.05-1970.10,3579,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,李鹏南,1970.10-1975.03,18253,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,牛采莲,1975.03-1977.11,4000,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,杨家盛,1977.11-1979.12,6747,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,郭世英,1979.12-1983.11,9928,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,钟雷兴,1983.11-1985.05,17846,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,池颂光,1985.05-1992.03,692,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,陈铭玉,1992.04-,455,,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,陈鸿飞,2009.10-2012.10,356,男,汉族,福建古田,1962,1985,,,
350902,福建省,宁德市,蕉城区,区长,18,代,毛祚松,2013.09-2014.01,3894,男,,,,,,,
350902,福建省,宁德市,蕉城区,区长,18,,毛祚松,2014.01-2015.07,3894,男,汉族,,1968.06,,,,
350902,福建省,宁德市,蕉城区,区长,18,,郭文胜,2015.07-至今,9942,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,代,侯景域,1949.09-1949.10,1597,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,杨浩林,1949.10-1952.06,16194,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,李天瑞,1952.06-1955.03,2633,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,王俊峰,1955.03-1961.08,14736,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,史光华,1957.08-1963.11,4419,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,王明章,1963.11-1964.09,4659,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,梁学文,1964.09-1964.10,11873,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,魏锦荣,1964.10-1968.10,15223,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,刘维哲,1968.10-1969.06,3361,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,鲁亦民,1969.07-1970.10,12629,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,李鹏南,1971.06-1975.03,18253,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,牛采莲,1975.03-1977.01,4000,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,李天瑞,1977.10-1977.,2633,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,杨家盛,1977.12-1987.06,6747,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,陈修茂,1987.06-1990.07,8776,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,谢作民,1990.09-,15760,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,陈铭生,2006.07-2009.09,8650,,,,,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,郑民生,2009.09-2011.06,17764,男,汉族,福建德化,1957.08,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,王世雄,2011.06-2015.07,14866,男,汉族,福建福安,1965.08,,,,
350902,福建省,宁德市,蕉城区,区委书记,17,,毛祚松,2015.07-至今,3894,男,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,县人民政府筹委会主任委员,林登第,1949.06-1949.09,11937,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,赵守训,1949.10-1952.03,7962,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,李岳,1952.03-1953.08,2789,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,乔坦,1953.08-1954.11,4166,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,尹正,1954.11-1956.11,7018,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,原家祥,1956.12-1957.08,16779,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,杨伯彤,1957.08-1958.09,16137,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,焦秀清,1958.11-1962.09,10898,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,成富物,1962.09-1968.04,8895,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,柳士义,1968.04-1970.10,3514,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,李宽,1970.10-1975.03,2489,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,陈明枢,1975.03-1979.12,450,男,汉族,福建连江,1933.05,1952.06,,,
350921,福建省,宁德市,霞浦县,县长,20,,李喜荣,1979.12-1983.11,11598,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,郑铅仔,1983.11-1987.03,17772,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,林阿彩,1987.03-1990.09,2968,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,黄家增,1990.09-,10482,,,,,,,,
350921,福建省,宁德市,霞浦县,县长,20,,梁奕章,2009.09-2011.06,2934,男,汉族,,1963.03,,,,
350921,福建省,宁德市,霞浦县,县长,20,代,王斌,2011.06-2011.12,5866,男,汉族,福建寿宁,1968.07,1989.01,,,
350921,福建省,宁德市,霞浦县,县长,20,,王斌,2011.12-2014.09,5866,男,汉族,福建寿宁,1968.07,1989.01,,,
350921,福建省,宁德市,霞浦县,县长,20,,颜谋元,2014.09-至今,16108,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,林建军,,11955,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,王安珍,1949.10-1952.08,14488,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,李岳,1952.08-1954.11,2789,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,乔坦,1954.11-1955.10,4166,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,尹正,1956.06-1957.05,7018,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,李岳,1957.05-1960.02,2789,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,秦光,1960.02-1964.09,13479,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,罗效良,1964.09-1966.07,12756,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,李治礼,1966.10-1968.04,2838,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,柳士义,1968.05-1970.07,3514,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,李宽,1970.10-1975.03,2489,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,陈明枢,1975.03-1979.12,450,男,汉族,福建连江,1933.05,1952.06,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,胡良基,1979.12-1984.10,10349,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,杨有志,1984.10-1986.03,6894,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,陈济谋,1986.03-1990.09,8570,男,,福建福鼎,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,林阿彩,1990.09-,2968,,,,,,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,杨培钦,2011.06-2014.09,16270,男,,福建宁德,1959.08,1985.06,,,
350921,福建省,宁德市,霞浦县,县委书记,19,,王斌,2014.09-至今,5866,男,汉族,福建寿宁,1968.07,1989.01,,,
350922,福建省,宁德市,古田县,县长,20,,郑荣堂,1949.06-1949.08,17775,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,卢士辉,1949.08-1950.10,12600,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,杜继周,1950.10-1952.06,9298,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,牛天福,1952.06-1955.04,13229,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,王义科,1955.04-1956.12,15033,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,李丞玉,1956.12-1959.09,11188,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,牛进才,1959.09-1964.09,13227,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,代,肖江西,1964.10-1968.11,15648,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,侯仁礼,1967.03-1968.11,10278,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,仇恒章,1968.11-1975.03,700,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,康通鉴,1975.05-1976.10,2150,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,代主任,吕居永,1977.01-1977.10,3719,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,康通鉴,1977.11-1979.02,2150,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,周玉堂,1979.03-1979.12,5345,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,张鸿炎,1979.12-1983.09,7371,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,林敏和,1983.12-1987.10,11973,,,,,,,,
350922,福建省,宁德市,古田县,县长,20,,林平,1987.10-1991.09,3015,男,汉族,广东揭阳,1961.1,,,,
350922,福建省,宁德市,古田县,县长,20,,陈成章,1991.10-,8489,,,,,,,,
