Arcd ,Prvn,Pftn,Pst,Pstcd,Pstrm,Name,Term,Offcd ,Gender ,Eth ,Bthp,Bthd,Jnpdt
区域代码,省级名称,地市级名称,职位,职位代码,职位备注,官员姓名,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间
152200,内蒙古自治区,兴安盟,盟长,15,,杰尔格勒,1948.11-1949.11,0000010904,,,康平,,
152200,内蒙古自治区,兴安盟,盟长,15,,奇竣山,1951.07-1954.04,0000013431,,,,,
152200,内蒙古自治区,兴安盟,盟长,15,,那仁满都拉,1980.08-1983.04,0000013173,,,,,
152200,内蒙古自治区,兴安盟,盟长,15,,希胡拉乌苏,1983.04-1989.07,0000015564,,,,,
152200,内蒙古自治区,兴安盟,盟长,15,,孟特,1989.07-1998.02,0000013099,,蒙古族,,1938.07,
152200,内蒙古自治区,兴安盟,盟长,15,,云二柱,1998.02-2001.09,0000016807,,,,,
152200,内蒙古自治区,兴安盟,盟长,15,,常海,2001.09-2006.09,0000008435,,蒙古族,,,
152200,内蒙古自治区,兴安盟,盟长,15,,郭健,2006.09-2010.04,0000001351,男,蒙古族,赤峰阿鲁科尔沁旗,1958.02,1976.06
152200,内蒙古自治区,兴安盟,盟长,15,,邓月楼,2010.04-2013.05,0000009142,男,蒙古族,,1960.03,1984.06
152200,内蒙古自治区,兴安盟,盟长,15,,杜学军,2013.05-至今,0000009326,男,,内蒙古海拉尔,1965.05,1988.06
152200,内蒙古自治区,兴安盟,盟委书记,14,,张佐才,,0000017489,,,,,
152200,内蒙古自治区,兴安盟,盟委书记,14,,于恩波,-1991.06,0000016609,,,,,
152200,内蒙古自治区,兴安盟,盟委书记,14,,刘凤亭,1991.06-1998.02,0000003140,,,,,
152200,内蒙古自治区,兴安盟,盟委书记,14,,郭子明,1998.02-2001.12,0000001421,男,汉族,山西忻州,1948.01,1970.10
152200,内蒙古自治区,兴安盟,盟委书记,14,,崔国柱,2001.12-2006.09,0000008986,男,汉族,鄂尔多斯,1950.12,
152200,内蒙古自治区,兴安盟,盟委书记,14,,杨汉忠,2006.09-2010.04,0000016193,男,汉族,山西省阳高县,1954.10,
152200,内蒙古自治区,兴安盟,盟委书记,14,,王程熙,2010.04-2013.08,0000005880,男,汉族,陕西省府谷县,1956.08,1979.08
152200,内蒙古自治区,兴安盟,盟委书记,14,,苗银柱,2013.08-至今,0000013127,男,汉族,内蒙古鄂尔多斯市达拉特旗,1957.10,1978.08
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,松津旺楚克,1946.04-1947.05,0000013880,,,锡林郭勒盟浩齐特左翼旗,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,潮洛蒙,1947.05-1951.09,0000000243,男,,内蒙古土默特左旗,1922.00,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,都固尔扎布,1951.09-1954.09,0000009282,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,旺钦,1955.06-1967.09,0000015177,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,高万宝扎布,1967.09-1968.11,0000009690,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,钱鹏,1968.11-1971.03,0000013439,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,靳甲夫,1971.03-1973.02,0000010965,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,赵会山,1973.02-1978.06,0000017554,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,赛音乌力吉,1978.06-1982.04,0000013642,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,斯楞,1982.04-1983.06,0000013876,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,乃登,1983.06-1986.11,0000013180,男,,内蒙古正镶白旗,1937.11,1959.00
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,格日勒图,1986.11-1990.03,0000001243,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,道尔吉帕拉木,1990.03-1994.03,0000009085,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,包俊臣,1994.03-1996.03,0000000090,男,蒙古族,辽宁省康平县,1946.01,1975.03
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,陈朋山,1996.03-2001.09,0000008653,女,汉族,江苏江浦,1949.05,1973.11
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,刘卓志,2001.09-2003.03,0000003503,,汉族,吉林双辽,1953.12,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,荣天厚,2003.04-2008.03,0000004284,男,蒙古族,内蒙古土默特左旗,1952.12,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,张国华,2008.03-2010.10,0000007314,男,汉族,,1959.02,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,刘俊臣,2010.10-2012.06,0000012216,男,汉族,河南上蔡,1963.05,1985.05
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,张院忠,2015.02-2015.04,0000007779,男,汉族,内蒙古包头市,1959.11,
152500,内蒙古自治区,锡林郭勒盟,盟长,15,,付万惠,2015.04-至今,0000009576,男,,,,
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,博音乃木和,,0000008233,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,格日勒图,,0000001243,,,,,
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,潮洛蒙,1951.09-1954.,0000000243,男,,内蒙古土默特左旗,1922.00,
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,包俊臣,1996.03-1998.04,0000000090,男,蒙古族,辽宁省康平县,1946.01,1975.03
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,布和朝鲁,1998.04-2003.03,0000000120,男,蒙古族,,,
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,刘卓志,2003.03-2008.01,0000003503,,汉族,吉林双辽,1953.12,
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,荣天厚,2008.03-2011.02,0000004284,男,蒙古族,内蒙古土默特左旗,1952.12,
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,白向群,2011.02-2012.05,0000000073,女,蒙古族,辽宁北票,1962.09,1984.01
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,于永泉,2012.05-2015.02,0000016651,男,,,,
152500,内蒙古自治区,锡林郭勒盟,盟委书记,14,,张院忠,2015.02-至今,0000007779,男,汉族,内蒙古包头市,1959.11,
152900,内蒙古自治区,阿拉善盟,盟长,15,,苏德保扎木苏,1980.02-1983.06,0000013955,,,,,
152900,内蒙古自治区,阿拉善盟,盟长,15,,乌伦赛,1983.06-1992.08,0000006051,男,蒙古族,,1935.01,
152900,内蒙古自治区,阿拉善盟,盟长,15,,王尚罗,1992.09-1993.06,0000004746,,,,,
152900,内蒙古自治区,阿拉善盟,盟长,15,,黄·阿拉腾别立格,1993.06-1995.07,0000010418,,汉族,内蒙古阿拉善,1950.09,1975.00
152900,内蒙古自治区,阿拉善盟,盟长,15,,任英超,1995.07-2000.01,0000004273,,,,,
152900,内蒙古自治区,阿拉善盟,盟长,15,,陶克,2000.01-2001.09,0000005742,男,蒙古族,,1949.11,
152900,内蒙古自治区,阿拉善盟,盟长,15,,吴金亮,2001.09-2004.09,0000006114,男,汉族,陕西府谷,1952.06,
152900,内蒙古自治区,阿拉善盟,盟长,15,,布小林,2004.09-2006.09,0000000122,女,蒙古族,内蒙古土左旗,1958.08,1985.06
152900,内蒙古自治区,阿拉善盟,盟长,15,,陶建,2006.09-2008.03,0000014321,男,,,,1981.12
152900,内蒙古自治区,阿拉善盟,盟长,15,,鲍常青,2008.02-2011.02,0000000099,男,蒙古族,内蒙古兴安盟科右前旗,1955.03,1980.09
152900,内蒙古自治区,阿拉善盟,盟长,15,,冯玉臻,2011.11-至今,0000009537,男,汉族,内蒙古自治区和林格尔县,1963.07,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,杨力生,1980.02-1983.04,0000016252,,,,,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,刘晓旺,1983.04-1988.11,0000012384,,,,,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,巴士杰,1988.11-1992.09,0000008114,,,,,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,乌伦赛,1992.08-1993.06,0000006051,男,蒙古族,,1935.01,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,王尚罗,1993.06-1995.01,0000004746,,,,,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,伏来旺,1995.01-1999.12,0000009550,男,蒙古族,内蒙古土默特右旗,1949.10,1976.04
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,任英超,2000.01-2001.09,0000004273,,,,,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,陶克,2001.09-2004.09,0000005742,男,蒙古族,,1949.11,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,吴金亮,2004.09-2006.09,0000006114,男,汉族,陕西府谷,1952.06,
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,布小林,2006.09-2008.01,0000000122,女,蒙古族,内蒙古土左旗,1958.08,1985.06
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,王玉明,2008.02-2011.11,0000004950,男,汉族,内蒙古乌拉特前旗,1957.01,1985.01
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,云喜顺,2011.11-2015.09,0000016814,男,汉族,内蒙古呼和浩特市,1959.07,1981.10
152900,内蒙古自治区,阿拉善盟,盟委书记,14,,包钢,2015.09-至今,0000000087,男,,辽宁省阜新蒙古族自治县,1969.05,1988.12
210100,辽宁省,沈阳市,市长,6,,朱其文,1949.04-1952.07,0000005361,,汉族,江苏省如皋县范湖洲,1909.00,
210100,辽宁省,沈阳市,市长,6,,黄欧东,1952.07-1952.12,0000001797,,汉族,江西永丰,1905.09,1925.06
210100,辽宁省,沈阳市,市长,6,,焦若愚,1952.12-1954.08,0000002086,男,汉族,河南省叶县,1915.12,
210100,辽宁省,沈阳市,市长,6,,刘宝田,1954.08-1955.01,0000012063,男,,山东济南,,
210100,辽宁省,沈阳市,市长,6,,李青,1955.01-1966.06,0000002559,,,,,
210100,辽宁省,沈阳市,市长,6,革委会主任,王从周,1968.05-1975.06,0000005887,男,,,,
210100,辽宁省,沈阳市,市长,6,革委会主任,李治文,1975.06-1979.12,0000002839,男,汉族,山东省青州市,1918.09,1938.03
210100,辽宁省,沈阳市,市长,6,,宋光,1979.12-1981.06,0000013893,,,,1915.09,
210100,辽宁省,沈阳市,市长,6,,王丹波,1981.06-1983.04,0000014537,男,,河北省深县,1918.06,
210100,辽宁省,沈阳市,市长,6,,李长春,1983.04-1985.04,0000002804,,汉族,,1944.02,
210100,辽宁省,沈阳市,市长,6,,武迪生,1985.04-1993.11,0000015525,,,,1935.00,
210100,辽宁省,沈阳市,市长,6,,张荣茂,1994.02-1997.02,0000017192,,,湖南省桃源县,1937.02,
210100,辽宁省,沈阳市,市长,6,,慕绥新,1997.02-2000.12,0000013168,男,汉族,陕西吴堡,1943.10,
210100,辽宁省,沈阳市,市长,6,代,陈政高,2000.12-2001.02,0000000612,男,汉族,辽宁海城,1952.03,1972.02
210100,辽宁省,沈阳市,市长,6,,陈政高,2001.02-2005.12,0000000612,男,汉族,辽宁海城,1952.03,1972.02
210100,辽宁省,沈阳市,市长,6,代,李英杰,2005.12-2006.02,0000002756,男,汉族,上海市,1950.03,1973.00
210100,辽宁省,沈阳市,市长,6,,李英杰,2006.02-2010.01,0000002756,男,汉族,上海市,1950.03,1973.00
210100,辽宁省,沈阳市,市长,6,代,陈海波,2010.01-2010.01,0000000341,男,汉族,吉林省镇赉,1962.09,1982.10
210100,辽宁省,沈阳市,市长,6,,陈海波,2010.01-2014.12,0000000341,男,汉族,吉林省镇赉,1962.09,1982.10
210100,辽宁省,沈阳市,市长,6,代,潘利国,2015.02-2015.03,0000004047,男,汉族,辽宁海城,1957.08,1985.00
210100,辽宁省,沈阳市,市长,6,,潘利国,2015.03-至今,0000004047,男,汉族,辽宁海城,1957.08,1985.00
210100,辽宁省,沈阳市,市委书记,5,,陶铸,1948.11-1949.01,0000005757,,,,,
210100,辽宁省,沈阳市,市委书记,5,,李富春,1949.01-1950.09,0000011254,,,,,
210100,辽宁省,沈阳市,市委书记,5,第一书记,凯丰,1950.09-1953.01,0000010991,,,,1906.02,
210100,辽宁省,沈阳市,市委书记,5,,黄欧东,1953.01-1954.08,0000001797,,汉族,江西永丰,1905.09,1925.06
210100,辽宁省,沈阳市,市委书记,5,第一书记,焦若愚,1954.08-1965.07,0000002086,男,汉族,河南省叶县,1915.12,
210100,辽宁省,沈阳市,市委书记,5,第一书记,杨春甫,1965.05-1967.01,0000016153,,,河北省任丘县,1913.07,
210100,辽宁省,沈阳市,市委书记,5,核心小组组长,王从周,1970.04-1970.12,0000005887,男,,,,
210100,辽宁省,沈阳市,市委书记,5,第一书记,王从周,1970.12-1975.06,0000005887,男,,,,
210100,辽宁省,沈阳市,市委书记,5,第一书记,吴玉德,1975.06-1977.07,0000015488,,,,1933.04,
210100,辽宁省,沈阳市,市委书记,5,第一书记,李治文,1977.07-1979.02,0000002839,男,汉族,山东省青州市,1918.09,1938.03
210100,辽宁省,沈阳市,市委书记,5,第一书记,郭峰,1979.02-1980.11,0000001331,男,,吉林省德惠县郭家镇西刘家屯,1915.03,
210100,辽宁省,沈阳市,市委书记,5,第一书记,李涛,1980.11-1985.06,0000002628,,满族,奉天盛京（今辽宁沈阳市于洪区秋家屯）,1913.00,
210100,辽宁省,沈阳市,市委书记,5,,李长春,1985.06-1986.07,0000002804,,汉族,,1944.02,
210100,辽宁省,沈阳市,市委书记,5,,李泽民,1986.07-1989.01,0000002800,男,,四川苍溪,1934.11,1954.06
210100,辽宁省,沈阳市,市委书记,5,,张国光,1989.01-1997.11,0000007310,男,汉族,辽宁绥中,1945.04,1966.02
210100,辽宁省,沈阳市,市委书记,5,,徐文才,1997.11-2001.04,0000006483,男,汉族,辽宁西丰,,1965.12
210100,辽宁省,沈阳市,市委书记,5,,张行湘,2001.04-2005.12,0000007352,男,汉族,山东滨州,1945.07,1973.08
210100,辽宁省,沈阳市,市委书记,5,,陈政高,2005.12-2007.12,0000000612,男,汉族,辽宁海城,1952.03,1972.02
210100,辽宁省,沈阳市,市委书记,5,,曾维,2008.01-至今,0000000214,男,汉族,辽宁省西丰县,1956.12,1977.03
210200,辽宁省,大连市,市长,6,,韩光,1950.12-1952.02,0000001429,,汉族,黑龙江省齐齐哈尔,1912.03,1931.00
210200,辽宁省,大连市,市长,6,,宋黎,1955.02-1959.03,0000013910,男,,,1911.10,
210200,辽宁省,大连市,市长,6,,胡明,1959.03-1961.03,0000001659,,,,,
210200,辽宁省,大连市,市长,6,,许西,1961.06-1968.08,0000015989,,,江苏省江都县,1918.00,
210200,辽宁省,大连市,市长,6,,邓岳,1968.08-1969.10,0000009143,,,,,
210200,辽宁省,大连市,市长,6,,刘振华,1969.10-1970.03,0000006232,男,汉族,,,
210200,辽宁省,大连市,市长,6,,刘德才,1970.03-1977.11,0000003119,,汉族,,1917.00,
210200,辽宁省,大连市,市长,6,,李荒,1978.01-1978.06,0000002388,,,,1916.05,
210200,辽宁省,大连市,市长,6,代,崔荣汉,1978.06-1981.03,0000000746,男,,河北省安国县,,
210200,辽宁省,大连市,市长,6,,崔荣汉,1981.03-1983.04,0000000746,男,,河北省安国县,,
210200,辽宁省,大连市,市长,6,,魏富海,1983.04-1992.08,0000015217,,,,1930.00,
210200,辽宁省,大连市,市长,6,代,薄熙来,1992.08-1993.02,0000000095,男,汉族,山西定襄,1949.07,1980.10
210200,辽宁省,大连市,市长,6,,薄熙来,1993.02-2000.08,0000000095,男,汉族,山西定襄,1949.07,1980.10
210200,辽宁省,大连市,市长,6,,夏德仁,2003.01-2009.05,0000006231,男,汉族,山东荣成,1955.06,
210200,辽宁省,大连市,市长,6,代,李万才,2009.05-2010.01,0000002638,男,汉族,辽宁盖州,1955.04,
210200,辽宁省,大连市,市长,6,,李万才,2010.01-2014.12,0000002638,男,汉族,辽宁盖州,1955.04,
210200,辽宁省,大连市,市长,6,代,肖盛峰,2014.12-2015.01,0000006296,男,汉族,,,
210200,辽宁省,大连市,市长,6,,肖盛峰,2015.01-至今,0000006296,男,汉族,,,
210200,辽宁省,大连市,市委书记,5,,欧阳钦,1950.10-1954.07,0000004026,,,湖南宁乡,1900.08,1924.00
210200,辽宁省,大连市,市委书记,5,,郭述申,1954.07-1963.07,0000009930,,,,1904.12,
210200,辽宁省,大连市,市委书记,5,代,胡明,1963.07-1967.03,0000001659,,,,,
210200,辽宁省,大连市,市委书记,5,核心小组组长,刘德才,1970.06-1971.02,0000003119,,汉族,,1917.00,
210200,辽宁省,大连市,市委书记,5,旅大市第一书记,刘德才,1971.02-1977.11,0000003119,,,,,
210200,辽宁省,旅大市,市委书记,5,第一书记,刘德才,1971.02-1977.11,0000003119,,汉族,,1917.00,
210200,辽宁省,大连市,市委书记,5,旅大市第一书记,李荒,1978.01-1979.08,0000002388,,,,,
210200,辽宁省,旅大市,市委书记,5,第一书记,李荒,1978.01-1979.08,0000002388,,,,1916.05,
210200,辽宁省,大连市,市委书记,5,旅大市第一书记,胡亦民,1979.08-1981.02,0000001692,男,,山西省平遥县东泉镇东泉村,1917.08,
210200,辽宁省,旅大市,市委书记,5,第一书记,胡亦民,1979.08-1981.02,0000001692,男,,山西省平遥县东泉镇东泉村,1917.08,
210200,辽宁省,大连市,市委书记,5,第一书记,胡亦民,1981.02-1985.07,0000001692,男,,山西省平遥县东泉镇东泉村,1917.08,
210200,辽宁省,大连市,市委书记,5,,毕锡桢,1985.07-1992.06,0000008212,,,,,
210200,辽宁省,大连市,市委书记,5,,曹伯纯,1992.06-1995.03,0000000158,男,汉族,湖南株洲,1941.11,
210200,辽宁省,大连市,市委书记,5,,于学祥,1995.03-1999.08,0000016646,男,,大连旅顺,1940.02,
210200,辽宁省,大连市,市委书记,5,,薄熙来,1999.08-2000.12,0000000095,男,汉族,山西定襄,1949.07,1980.10
210200,辽宁省,大连市,市委书记,5,,孙春兰,2001.03-2005.11,0000005536,女,汉族,河北饶阳,1950.05,1973.05
210200,辽宁省,大连市,市委书记,5,,张成寅,2005.12-2009.05,0000007228,男,汉族,河北省沧州市任丘市,1950.05,1969.04
210200,辽宁省,大连市,市委书记,5,,夏德仁,2009.05-2011.06,0000006231,男,汉族,山东荣成,1955.06,
210200,辽宁省,大连市,市委书记,5,,唐军,2011.07-至今,0000006028,男,汉族,江苏建湖,1962.05,1986.01
210300,辽宁省,鞍山市,市长,6,,丛振东,1945.10-1945.11,0000008968,,,,,
210300,辽宁省,鞍山市,市长,6,,陈祖謇,1945.11-1946.01,0000000631,,,,,
210300,辽宁省,鞍山市,市长,6,,张同钰,1946.02-1946.06,0000017256,,,文安,,1938.00
210300,辽宁省,鞍山市,市长,6,,李承锟,1946.05-1946.05,0000011189,,,,,
210300,辽宁省,鞍山市,市长,6,,刘云鹤,1948.02-1948.06,0000012464,男,汉族,辽宁省辽阳县,1917.09,1939.04
210300,辽宁省,鞍山市,市长,6,,娄光琦,1948.06-1948.12,0000012566,,,,,
210300,辽宁省,鞍山市,市长,6,代,李维民,1951.10-1951.12,0000002648,,,,,
210300,辽宁省,鞍山市,市长,6,,方治平,1951.10-1954.02,0000009469,,,,,
210300,辽宁省,鞍山市,市长,6,,李维民,1955.02-1965.07,0000002648,,,,,
210300,辽宁省,鞍山市,市长,6,,刘锡三,1965.07-1967.08,0000000902,男,汉族,,,
210300,辽宁省,鞍山市,市长,6,,张峰,1968.03-1970.01,0000007272,,,,,
210300,辽宁省,鞍山市,市长,6,,耍清川,1970.01-1974.01,0000004439,,,,,
210300,辽宁省,鞍山市,市长,6,,沈越,1974.02-1978.05,0000004362,,,吉林省吉林市,1917.10,1938.05
210300,辽宁省,鞍山市,市长,6,,孙洪志,1978.05-1981.11,0000005561,,,河北省东光县,1914.01,1936.00
210300,辽宁省,鞍山市,市长,6,代,张健中,1982.04-1985.10,0000017045,,,,,
210300,辽宁省,鞍山市,市长,6,,程喜昌,1985.10-1987.,0000000675,,,,1934.08,
210300,辽宁省,鞍山市,市长,6,,马延利,1987.-1993.07,0000012978,,,,,
210300,辽宁省,鞍山市,市长,6,,董伟,1993.07-1995.05,0000000901,,,,,
210300,辽宁省,鞍山市,市长,6,,张利藩,1995.05-2000.11,0000017111,,,,,
210300,辽宁省,鞍山市,市长,6,代,张杰辉,2000.11-2001.01,0000007441,男,汉族,辽宁宽甸,1957.01,1976.09
210300,辽宁省,鞍山市,市长,6,,张杰辉,2001.01-2005.12,0000007441,男,汉族,辽宁宽甸,1957.01,1976.09
210300,辽宁省,鞍山市,市长,6,,谷春立,2006.04-2010.08,0000001290,男,汉族,辽宁锦州,1957.07,1984.00
210300,辽宁省,鞍山市,市长,6,,王阳,2010.08-2012.02,0000004906,男,汉族,陕西省合阳县,1957.02,
210300,辽宁省,鞍山市,市长,6,代,王世伟,2012.02-2012.02,0000004759,男,汉族,辽宁省鞍山市岫岩满族自治县,1959.03,1983.06
210300,辽宁省,鞍山市,市长,6,,王世伟,2012.02-2013.02,0000004759,男,汉族,辽宁省鞍山市岫岩满族自治县,1959.03,1983.06
210300,辽宁省,鞍山市,市长,6,代,吴忠琼,2013.02-2013.06,0000006183,女,汉族,,1964.09,1987.12
